,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,9.610721015930176,4.106031019162103,0.14563660621643065,0.005377505994952748,5,25,1200,"{'max_depth': 5, 'min_samples_leaf': 25, 'n_estimators': 1200}",-0.5296518478304545,-0.47211356356911516,-0.40236869467297415,-0.5103746227008735,-0.38370081749916135,-0.4596419092545158,0.05775467496208129,83
18,0.08423495292663574,0.03511459631994589,0.003599405288696289,0.0002497465285975518,5,50,10,"{'max_depth': 5, 'min_samples_leaf': 50, 'n_estimators': 10}",-0.591177586548064,-0.5104379098047812,-0.4096840970860032,-0.5542085366743904,-0.4075377427382141,-0.49460917457029063,0.07472856755116927,96
19,0.7910961627960205,0.34765373275635936,0.014126014709472657,0.0007386831906100701,5,50,100,"{'max_depth': 5, 'min_samples_leaf': 50, 'n_estimators': 100}",-0.5773542442964748,-0.49781334637863417,-0.4016448607401656,-0.5221901224552945,-0.38746168654969765,-0.47729285208405325,0.07244500628752269,95
20,3.947227382659912,1.7300187740805433,0.07594695091247558,0.029777452694171713,5,50,500,"{'max_depth': 5, 'min_samples_leaf': 50, 'n_estimators': 500}",-0.5811142391320859,-0.4968014018352324,-0.40230806092503546,-0.5165536759427294,-0.3863144368557753,-0.4766183629381717,0.07293612613321954,93
21,5.910771894454956,2.5799698838499756,0.09460721015930176,0.003470728879666427,5,50,750,"{'max_depth': 5, 'min_samples_leaf': 50, 'n_estimators': 750}",-0.5831644698224535,-0.4971861264765921,-0.40260644244655713,-0.5144019271872438,-0.3852547168094058,-0.47652273654845045,0.07352242923530249,91
22,7.857451438903809,3.4439412080831313,0.1203503131866455,0.00657023443802543,5,50,1000,"{'max_depth': 5, 'min_samples_leaf': 50, 'n_estimators': 1000}",-0.5837931591520229,-0.4972844425177521,-0.40300911255809085,-0.51438986766736,-0.38567360605364986,-0.4768300375897751,0.07352449506618693,94
23,9.446367120742797,4.11957425065807,0.14346160888671874,0.005941864435289702,5,50,1200,"{'max_depth': 5, 'min_samples_leaf': 50, 'n_estimators': 1200}",-0.5843429137736543,-0.49689451347973485,-0.40265319943609207,-0.5131536240155062,-0.3856745776600211,-0.4765437656730018,0.07360993968796264,92
24,0.10953226089477539,0.04617331777042039,0.003978061676025391,0.0002737579974673085,7,5,10,"{'max_depth': 7, 'min_samples_leaf': 5, 'n_estimators': 10}",-0.46034700298294345,-0.35624135877415636,-0.3145053129504528,-0.4167054353117024,-0.2983206487433924,-0.3692239517525295,0.06123374441747034,46
25,1.0828564167022705,0.4630578549133308,0.018880128860473633,0.0008680599854706234,7,5,100,"{'max_depth': 7, 'min_samples_leaf': 5, 'n_estimators': 100}",-0.44365420745295214,-0.34948738298458276,-0.3070387786908201,-0.4042822174262324,-0.2897516223039649,-0.35884284177171044,0.05796979692380638,30
26,5.380441570281983,2.3144559186986786,0.0837376594543457,0.0020247711236941997,7,5,500,"{'max_depth': 7, 'min_samples_leaf': 5, 'n_estimators': 500}",-0.44960851841062105,-0.34908393706593405,-0.30773560467493394,-0.4028625953501517,-0.290157815372568,-0.3598896941748418,0.05932197909245731,31
27,8.077775144577027,3.479493235088675,0.12736496925354004,0.0026796637754814604,7,5,750,"{'max_depth': 7, 'min_samples_leaf': 5, 'n_estimators': 750}",-0.4508035727790872,-0.3494596265740369,-0.30810375239616267,-0.40216168326900176,-0.28995408691135305,-0.3600965443859283,0.0595543444077259,33
