,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,3.581345558166504,1.5921153980972103,0.06974811553955078,0.002773789674881634,0.01,3,700,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700}",-0.34065897901175285,-0.37627289208179154,-0.3695030941825798,-0.4365994195805236,-0.3650212091396861,-0.3776111187992668,0.03184687426767206,44
18,5.0992591381073,2.260384704484885,0.0994990348815918,0.0047316415778476326,0.01,3,1000,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1000}",-0.3078440182429151,-0.31999132510936523,-0.31389767168682253,-0.382456007333989,-0.3001932081081519,-0.32487644609624877,0.029526833907739865,43
19,6.09062089920044,2.70942633940736,0.12100000381469726,0.005664449703795656,0.01,3,1200,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1200}",-0.29139044671830605,-0.29615981668205005,-0.3000901713854243,-0.3718286225157388,-0.27960402483099533,-0.30781461642650293,0.032738006086629176,38
20,0.8427075862884521,0.38724797986972254,0.015696239471435548,0.002885132963942888,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",-2.532922350893532,-2.4798023390450035,-2.2697989185024188,-2.018523996092825,-2.253224269437921,-2.3108543747943404,0.18347829870572469,51
21,6.075764083862305,2.7341814269700255,0.12227129936218262,0.0018861562286720697,0.01,5,700,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 700}",-0.33454607281912,-0.2666071042645414,-0.2641190159956539,-0.3336228799964825,-0.22975277242911477,-0.2857295691009825,0.0415762112183848,11
22,8.487125682830811,3.8700810196420505,0.18284406661987304,0.005152595674419477,0.01,5,1000,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1000}",-0.3259979344361862,-0.2598811476734047,-0.2574565813754646,-0.33153731068451964,-0.22138442058116098,-0.27925147895014724,0.042703309096613684,5
23,10.104507446289062,4.6243895647480775,0.22104473114013673,0.0071819816725721165,0.01,5,1200,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1200}",-0.3237767568111678,-0.2579984725802103,-0.2539179159869186,-0.3307950004569261,-0.21818783781940507,-0.2769351967309256,0.04343882392892784,4
24,1.2543152809143066,0.6402036781259339,0.016313743591308594,0.0024958797608420347,0.01,8,100,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100}",-2.5317264700856454,-2.469107748441671,-2.259318884908764,-2.027635254023282,-2.2480103463695187,-2.3071597407657762,0.1792086550046316,50
25,10.70858325958252,5.061200771348968,0.21478943824768065,0.01945833051473212,0.01,8,700,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 700}",-0.37117562587843317,-0.26493537514689747,-0.26262377339518334,-0.339930855074665,-0.21251979494135284,-0.2902370848873064,0.05738147237061568,17
26,15.09690489768982,7.033264382548121,0.33783788681030275,0.011419963355639667,0.01,8,1000,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1000}",-0.3666583040162352,-0.26375224917775714,-0.2599507518231931,-0.34098446610500593,-0.21303469911594847,-0.288876094047628,0.056542293577639076,15
27,18.145807838439943,8.551459189651284,0.40584778785705566,0.02146163866786584,0.01,8,1200,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1200}",-0.36526380712258766,-0.2640549762846202,-0.25971340190498576,-0.34183884292076155,-0.2137786537122783,-0.28892993638904674,0.05611826267261908,16
28,1.3137320041656495,0.6879430150291832,0.01564202308654785,0.00175935454006539,0.01,10,100,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}",-2.5317190168805594,-2.467511478866546,-2.259862696188897,-2.0286813487153146,-2.247426696699731,-2.30704024747021,0.17860276527870944,49
29,14.17206244468689,6.785669511798046,0.28270978927612306,0.03587958290482444,0.01,10,700,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 700}",-0.39403687839220114,-0.267773533761378,-0.26577225490407863,-0.3453518302295096,-0.21689311062624503,-0.2979655215826825,0.06323901677402202,23
