,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2662211894989014,0.12997626953351013,0.007647037506103516,0.0011433420868715912,10,{'n_estimators': 10},-0.4133457785697887,-0.284958441004703,-0.30337811688178873,-0.36292776606368027,-0.23980132854264516,-0.32088228621252113,0.06080848639779674,4
1,2.601227855682373,1.2888733237288912,0.055840349197387694,0.009157497830674,100,{'n_estimators': 100},-0.3887338114628171,-0.26576603575725083,-0.28177654607582536,-0.3516386041678492,-0.2259498526010218,-0.3027729700129529,0.059142659450128976,3
2,13.10307445526123,6.651732960557283,0.26729521751403806,0.04221640445055965,500,{'n_estimators': 500},-0.3885836561660259,-0.2662612364852751,-0.27795199927307734,-0.35094409788977954,-0.22420032329784942,-0.30158826262240146,0.059665336413135255,2
3,25.663068723678588,12.917455206698728,0.5268320083618164,0.08355281533305492,1000,{'n_estimators': 1000},-0.38653723107465954,-0.26622210540168817,-0.2785525972185742,-0.35098170278224666,-0.22391870868688948,-0.30124246903281165,0.0591090650773511,1
